date,close,high,low,open,volume,ticker
2014-09-11 00:00:00+00:00,168.0428117199,168.0679803886,167.0528440822,167.1786874259,66823558,SPY
2014-09-12 00:00:00+00:00,167.0612336384,167.8917997073,166.5830289321,167.8750205948,117478516,SPY
2014-09-15 00:00:00+00:00,166.9353902946,167.2206352072,166.4320169195,167.0864023072,76401421,SPY
2014-09-16 00:00:00+00:00,168.1938237324,168.4958477574,166.5326915946,166.6249767133,116200722,SPY
2014-09-17 00:00:00+00:00,168.4203417512,169.2005704826,167.581386126,168.4371208637,151265896,SPY
2014-09-18 00:00:00+00:00,169.3180242701,169.3431929389,168.71397622,168.9321046825,94990300,SPY
2014-09-19 00:00:00+00:00,169.1663327035,170.1777905971,168.8207512565,169.8574955975,121649147,SPY
2014-09-22 00:00:00+00:00,167.8598662576,168.8966105986,167.5058559949,168.8713241512,125552758,SPY
2014-09-23 00:00:00+00:00,166.8989812587,167.9525832312,166.848408364,167.2529915215,111393319,SPY
2014-09-24 00:00:00+00:00,168.2054477046,168.3150223097,166.4859692855,166.924267706,107275635,SPY
2014-09-25 00:00:00+00:00,165.4913690235,167.7755780998,165.432367313,167.767149284,150300028,SPY
2014-09-26 00:00:00+00:00,166.8062642851,167.2192762583,165.5587995497,165.7948063915,103546740,SPY
2014-09-29 00:00:00+00:00,166.5028269171,166.7978354694,165.2469333658,165.3733656025,95111605,SPY
2014-09-30 00:00:00+00:00,166.0645284965,167.1434169163,165.7189470495,166.6292591538,131302082,SPY
2014-10-01 00:00:00+00:00,163.8140346832,165.853808102,163.4431667889,165.7948063915,177797862,SPY
2014-10-02 00:00:00+00:00,163.8393211306,164.4124806036,162.1282715273,163.670744815,157285182,SPY
2014-10-03 00:00:00+00:00,165.6430877075,165.9970979703,164.4293382352,164.935067182,121568769,SPY
2014-10-06 00:00:00+00:00,165.4492249446,166.5533998117,164.8507790242,166.3342506015,104778335,SPY
2014-10-07 00:00:00+00:00,162.8952937632,164.9687824451,162.8615785001,164.5979145508,147913498,SPY
2014-10-08 00:00:00+00:00,165.7442334969,165.9802403387,162.136700343,162.9880107368,186461453,SPY
2014-10-09 00:00:00+00:00,162.4569953427,165.7105182337,162.3221342902,165.4829402077,210704601,SPY
2014-10-10 00:00:00+00:00,160.6026558711,163.2240175787,160.5605117922,162.4148512638,221908954,SPY
2014-10-13 00:00:00+00:00,157.964436532,161.1168136337,157.8717195584,160.5352253449,230938833,SPY
2014-10-14 00:00:00+00:00,158.2088721896,159.9957811349,157.6525703481,158.8157469257,215846527,SPY
2014-10-15 00:00:00+00:00,157.1384125855,158.2004433738,153.3370166688,156.0679529815,380714598,SPY
2014-10-16 00:00:00+00:00,157.0035515331,158.1077264002,154.1546117994,154.2979016677,270391488,SPY
2014-10-17 00:00:00+00:00,158.8578910046,159.9367794245,158.1414416633,158.8157469257,214624921,SPY
2014-10-20 00:00:00+00:00,160.4003642924,160.5267965291,158.5207383734,158.5713112681,130010813,SPY
2014-10-21 00:00:00+00:00,163.5780278414,163.6876024465,161.3949645544,161.56354087,154948579,SPY
2014-10-22 00:00:00+00:00,162.4148512638,164.2860483669,162.3474207375,163.8646075779,151822409,SPY
2014-10-23 00:00:00+00:00,164.3029059985,165.3733656025,163.7381753412,164.0416127093,154944169,SPY
2014-10-24 00:00:00+00:00,165.5672283655,165.6178012602,163.9320381042,164.5726281034,117927286,SPY
2014-10-27 00:00:00+00:00,165.3396503394,165.584085997,164.3871941563,164.9772112609,82953689,SPY
2014-10-28 00:00:00+00:00,167.2361338899,167.2445627057,165.8200928389,165.8959521809,106735936,SPY
2014-10-29 00:00:00+00:00,166.9832694165,167.8345798103,165.8790945493,167.3541373108,142557417,SPY
2014-10-30 00:00:00+00:00,168.0537290206,168.53417152,166.3848234961,166.5365421802,113329976,SPY
2014-10-31 00:00:00+00:00,169.9754990184,170.1103600709,169.225334414,170.0766448078,146902554,SPY
2014-11-03 00:00:00+00:00,170.068215992,170.641375465,169.6804904661,170.1946482287,93734143,SPY
2014-11-04 00:00:00+00:00,169.4781988874,169.9249261237,168.6268884936,169.6130599399,93342777,SPY
2014-11-05 00:00:00+00:00,170.5486584914,170.7593788859,169.798493887,170.717234807,91708574,SPY
2014-11-06 00:00:00+00:00,171.2313925696,171.3241095432,169.9586413868,170.5908025703,107089076,SPY
2014-11-07 00:00:00+00:00,171.3915400694,171.6106892797,170.7762365175,171.2482502012,89539712,SPY
2014-11-10 00:00:00+00:00,171.9309842793,171.981557174,171.214534938,171.4252553325,66318964,SPY
2014-11-11 00:00:00+00:00,172.0995605949,172.2091352001,171.6528333586,171.9984148056,54499375,SPY
2014-11-12 00:00:00+00:00,171.9141266478,172.1501334896,171.3662536221,171.3999688852,90120295,SPY
2014-11-13 00:00:00+00:00,172.1079894107,172.6474336206,171.2819654643,172.0827029634,85357918,SPY
2014-11-14 00:00:00+00:00,172.1501334896,172.3608538841,171.7118350691,172.0321300687,80417514,SPY
2014-11-17 00:00:00+00:00,172.2597080948,172.4367132261,171.6528333586,171.8214096742,80440954,SPY
2014-11-18 00:00:00+00:00,173.2543083568,173.5661745406,172.3187098052,172.3187098052,76068107,SPY
2014-11-19 00:00:00+00:00,172.9761574361,173.2543083568,172.2007063843,173.0520167781,82373009,SPY
2014-11-20 00:00:00+00:00,173.2795948041,173.3891694093,172.0995605949,172.1669911212,72840326,SPY
2014-11-21 00:00:00+00:00,174.2067645399,175.1845071704,173.6167474353,175.0159308548,142327285,SPY
2014-11-24 00:00:00+00:00,174.6956358552,174.8052104603,174.4006273029,174.6197765131,65880759,SPY
2014-11-25 00:00:00+00:00,174.5692036185,175.1423630915,174.3079103293,174.931642697,79108301,SPY
2014-11-26 00:00:00+00:00,175.0159308548,175.1170766442,174.5017730922,174.7209223025,62167832,SPY
2014-11-28 00:00:00+00:00,174.6450629605,175.2097936177,174.4006273029,174.8894986181,57890088,SPY
2014-12-01 00:00:00+00:00,173.4313134882,174.088761119,173.1110184885,173.9707576981,103968354,SPY
2014-12-02 00:00:00+00:00,174.5523459869,174.7630663814,173.4481711197,173.4734575671,74507192,SPY
2014-12-03 00:00:00+00:00,175.2266512493,175.4458004596,174.5607748027,174.7293511183,68951968,SPY
2014-12-04 00:00:00+00:00,175.0327884864,175.5469462489,174.2236221715,174.931642697,91316591,SPY
2014-12-05 00:00:00+00:00,175.3193682229,175.7155225645,174.9400715128,175.2097936177,91025470,SPY
2014-12-08 00:00:00+00:00,174.1477628295,175.4205140122,173.5746033564,174.9147850654,108588152,SPY
2014-12-09 00:00:00+00:00,174.0297594085,174.1393340137,171.8719825689,172.2597080948,125180054,SPY
2014-12-10 00:00:00+00:00,171.2398213854,173.6167474353,171.0459586224,173.5577457249,159856394,SPY
2014-12-11 00:00:00+00:00,172.1079894107,173.7937525667,171.7034062533,171.8466961215,159012805,SPY
2014-12-12 00:00:00+00:00,169.3264802033,171.7961232269,169.2927649402,170.8015229648,202330191,SPY
2014-12-15 00:00:00+00:00,168.1633036257,170.7088059912,167.5480000738,170.2452211233,189965750,SPY
2014-12-16 00:00:00+00:00,166.8146931009,170.5992313861,166.772549022,167.3794237582,259543848,SPY
2014-12-17 00:00:00+00:00,170.0850736235,170.5486584914,167.1349881005,167.2614203372,253910092,SPY
2014-12-18 00:00:00+00:00,174.2910518548,179.5084905084,171.8804096989,172.571578493,257633900,SPY
2014-12-19 00:00:00+00:00,175.0285066479,175.714992656,174.2572692809,174.9522304248,245084590,SPY
2014-12-22 00:00:00+00:00,175.8336445586,175.8336445586,174.9776558325,175.2234347737,148318934,SPY
2014-12-23 00:00:00+00:00,176.0709483639,176.4777548872,175.7743186073,176.4269040718,122167931,SPY
2014-12-24 00:00:00+00:00,176.0878986357,176.5709813821,176.0455229562,176.2997770332,42963399,SPY
2014-12-26 00:00:00+00:00,176.6557327411,177.0032133131,176.494705159,176.5455559744,57326703,SPY
2014-12-29 00:00:00+00:00,176.8930365464,177.1049149439,176.4014786641,176.4692797513,79643948,SPY
2014-12-30 00:00:00+00:00,175.9438213254,176.5964067898,175.8675451022,176.4608046154,73540761,SPY
2014-12-31 00:00:00+00:00,174.1979433295,176.4438543436,174.070816291,176.2743516255,130333829,SPY
2015-01-02 00:00:00+00:00,174.1047168346,175.3336115404,173.0453248469,174.9098547453,121465865,SPY
2015-01-05 00:00:00+00:00,170.960441415,173.206352429,170.6468613866,173.036849711,169632646,SPY
2015-01-06 00:00:00+00:00,169.3501655936,171.8079550052,168.536552547,171.2740214434,209151408,SPY
2015-01-07 00:00:00+00:00,171.4604744332,171.8079550052,170.2485299992,170.7061873379,125346709,SPY
2015-01-08 00:00:00+00:00,174.503048222,174.7234017555,172.8842972647,172.9012475365,147217784,SPY
2015-01-09 00:00:00+00:00,173.1046507982,174.9437552889,172.4774907414,174.9268050171,158567288,SPY
2015-01-12 00:00:00+00:00,171.7486290539,173.4012805548,171.129944133,173.2402529726,144396067,SPY
2015-01-13 00:00:00+00:00,171.2655463075,174.1470925141,169.9349499708,172.9944740315,214553306,SPY
2015-01-14 00:00:00+00:00,170.2315797274,170.4349829891,168.2907736059,169.2060882833,192991092,SPY
2015-01-15 00:00:00+00:00,168.6721547214,171.2062203561,168.5535028188,170.8841651919,176613906,SPY
2015-01-16 00:00:00+00:00,170.8841651919,171.045192774,168.2738233341,168.4602763239,211879605,SPY
2015-01-20 00:00:00+00:00,171.2485960357,171.8079550052,169.6467953502,171.5367506563,130991069,SPY
2015-01-21 00:00:00+00:00,172.1130598977,172.60461778,170.2993808146,170.7739884251,122942707,SPY
2015-01-22 00:00:00+00:00,174.6725509401,174.8081531145,171.477424705,172.8842972647,174356029,SPY
2015-01-23 00:00:00+00:00,173.7148605831,174.6725509401,173.5792584087,174.4098217271,117516753,SPY
2015-01-26 00:00:00+00:00,174.1216671064,174.2148936014,172.7656453621,173.4945070497,92009711,SPY
2015-01-27 00:00:00+00:00,171.824905277,172.9944740315,170.9773916868,172.0198334027,134044598,SPY
2015-01-28 00:00:00+00:00,169.6213699425,173.1385513418,169.4264418167,173.036849711,168514312,SPY
2015-01-29 00:00:00+00:00,171.1892700843,171.4519992973,168.3840001008,169.8247732041,173585424,SPY
2015-01-30 00:00:00+00:00,169.0365855652,171.3418225306,168.7653812164,169.9858007863,197729724,SPY
2015-02-02 00:00:00+00:00,171.129944133,171.2231706279,167.6890389568,169.5450937194,163106969,SPY
2015-02-03 00:00:00+00:00,173.6046838164,173.6131589523,171.6638776949,172.0452588104,124212881,SPY
2015-02-04 00:00:00+00:00,172.9436232161,174.0623411551,172.4774907414,172.8249713134,134306728,SPY
2015-02-05 00:00:00+00:00,174.6895012119,174.8420536581,173.5453578651,173.6216340882,97953181,SPY
2015-02-06 00:00:00+00:00,174.2064184654,175.6387164329,173.6724849036,175.0624071915,125672026,SPY
2015-02-09 00:00:00+00:00,173.4267059625,174.2826946886,173.0114243033,173.5453578651,87219016,SPY
2015-02-10 00:00:00+00:00,175.2742855891,175.5370148021,173.469081642,174.4860979502,96164183,SPY
2015-02-11 00:00:00+00:00,175.3759872199,175.8166942868,174.4437222707,175.1047828711,91087785,SPY
2015-02-12 00:00:00+00:00,177.0625392644,177.1218652157,175.4098877635,176.1896002665,97545949,SPY
2015-02-13 00:00:00+00:00,177.791400952,177.8422517674,176.92693709,177.189666303,93670430,SPY
2015-02-17 00:00:00+00:00,178.0710804368,178.2490582907,177.2150917107,177.4693457877,76968199,SPY
2015-02-18 00:00:00+00:00,178.0880307086,178.1643069317,177.4184949723,177.6896993212,80652941,SPY
2015-02-19 00:00:00+00:00,177.96090367,178.3338096497,177.3337436133,177.4778209236,91462491,SPY
2015-02-20 00:00:00+00:00,179.0287707937,179.1050470168,176.9015116823,177.5371468749,140896392,SPY
2015-02-23 00:00:00+00:00,179.003345386,179.003345386,178.3846604651,178.7745167166,74411054,SPY
2015-02-24 00:00:00+00:00,179.5118535401,179.7152568017,178.6219642704,178.9270691629,72472263,SPY
2015-02-25 00:00:00+00:00,179.3593010939,179.8762843839,179.0118205219,179.3847265016,73061687,SPY
2015-02-26 00:00:00+00:00,179.1474226963,179.4271021811,178.5287377755,179.2660745989,72697868,SPY
2015-02-27 00:00:00+00:00,178.5372129114,179.3169254144,178.486362096,179.0457210655,108075972,SPY
2015-03-02 00:00:00+00:00,179.6644059863,179.7237319376,178.5880637268,178.6389145422,87491428,SPY
2015-03-03 00:00:00+00:00,178.9270691629,179.7152568017,178.0456550291,179.2236989194,110325809,SPY
2015-03-04 00:00:00+00:00,178.1727820676,178.393135601,177.181191167,178.3168593779,114497192,SPY
2015-03-05 00:00:00+00:00,178.3677161259,178.6558673565,177.8507319884,178.5033081302,76873000,SPY
2015-03-06 00:00:00+00:00,175.8590699663,178.3677101933,175.5200645303,178.3677101933,188127982,SPY
2015-03-09 00:00:00+00:00,176.5879316539,176.9523624977,175.9014456458,176.062473228,89818893,SPY
2015-03-10 00:00:00+00:00,173.723335719,175.2742855891,173.6809600395,175.1895342301,157121263,SPY
2015-03-11 00:00:00+00:00,173.3165291957,174.1640427859,173.2317778367,173.986064932,110145718,SPY
2015-03-12 00:00:00+00:00,175.5200645303,175.5878656175,173.9097887089,173.9606395243,93993523,SPY
2015-03-13 00:00:00+00:00,174.4437222707,176.2235008101,173.384330283,175.2403850455,162410893,SPY
2015-03-16 00:00:00+00:00,176.7743846438,176.8676111387,174.4691476784,175.1895342301,136099192,SPY
2015-03-17 00:00:00+00:00,176.2489262178,176.6387824693,175.4183628994,176.0200975485,94510422,SPY
2015-03-18 00:00:00+00:00,178.3677101933,179.0541962014,175.113258007,175.7658434714,228808524,SPY
2015-03-19 00:00:00+00:00,177.5540971467,178.3761853292,177.1557657593,177.9439533982,117917302,SPY
2015-03-20 00:00:00+00:00,179.1142086387,179.6334789551,178.3310468501,178.5183246691,177715081,SPY
2015-03-23 00:00:00+00:00,178.7651908851,179.7100926083,178.7651908851,179.1227212668,71784536,SPY
2015-03-24 00:00:00+00:00,177.7607007649,179.1056960106,177.6925997398,178.637501463,77805321,SPY
2015-03-25 00:00:00+00:00,175.1558365548,178.2118700561,175.1132734141,177.9735164683,159521708,SPY
2015-03-26 00:00:00+00:00,174.7387177761,175.6751068712,173.7597655403,174.4748263038,153067241,SPY
2015-03-27 00:00:00+00:00,175.1388112986,175.3175764894,174.423750535,174.6195409822,118938966,SPY
2015-03-30 00:00:00+00:00,177.275480961,177.5819364252,176.1773578902,176.1943737825,96180400,SPY
2015-03-31 00:00:00+00:00,175.72618264,177.147791539,175.6665942431,176.4327307754,126768703,SPY
2015-04-01 00:00:00+00:00,175.104760786,175.72618264,174.0917580377,175.72618264,137303584,SPY
2015-04-02 00:00:00+00:00,175.7346952682,176.1943771876,174.8493819419,175.0366597609,86900906,SPY
2015-04-06 00:00:00+00:00,176.9179505793,177.4457335238,174.6876420073,175.7346952682,114368155,SPY
2015-04-07 00:00:00+00:00,176.4497560317,177.709624996,176.4157055192,176.9434884637,81236337,SPY
2015-04-08 00:00:00+00:00,177.0456400013,177.4968092926,176.279503469,176.6795969914,89351939,SPY
2015-04-09 00:00:00+00:00,177.82880179,178.0671553778,176.3731423785,176.8753874386,85548854,SPY
2015-04-10 00:00:00+00:00,178.7992413976,178.8418045383,177.8798775588,178.0841806341,72722915,SPY
2015-04-13 00:00:00+00:00,177.9905417246,179.3014864577,177.9394659558,178.6545267193,74436594,SPY
2015-04-14 00:00:00+00:00,178.3310468501,178.5183246691,177.147791539,177.7862386493,75099866,SPY
2015-04-15 00:00:00+00:00,179.131233895,179.6505042114,178.7226277444,178.8077540258,99529320,SPY
2015-04-16 00:00:00+00:00,179.0801581262,179.5994284425,178.5864256942,178.7907287695,68934864,SPY
2015-04-17 00:00:00+00:00,177.0201021169,178.1097185185,176.219915072,177.8628523025,191113230,SPY
2015-04-20 00:00:00+00:00,178.637501463,178.9780065885,177.8798775588,177.9650038402,92189481,SPY
2015-04-21 00:00:00+00:00,178.4246857596,179.4972769049,178.1182311466,179.3355369703,72559831,SPY
2015-04-22 00:00:00+00:00,179.3014864577,179.4887642768,177.82880179,178.7737035132,78264616,SPY
2015-04-23 00:00:00+00:00,179.752655749,180.4166407437,178.7737035132,178.8928803071,102585942,SPY
2015-04-24 00:00:00+00:00,180.1697745277,180.4421786281,179.7100926083,180.1782871559,61327387,SPY
2015-04-27 00:00:00+00:00,179.4206632517,180.8763226631,179.2248728045,180.7486332411,79358126,SPY
2015-04-28 00:00:00+00:00,179.9910093369,180.0420851057,178.1948447999,179.3951253672,86863531,SPY
2015-04-29 00:00:00+00:00,179.2504106889,179.9910093369,178.4246857596,179.9910093369,125684903,SPY
2015-04-30 00:00:00+00:00,177.4542461519,179.0631328699,176.7391853884,178.6630393474,161304890,SPY
2015-05-01 00:00:00+00:00,179.378100111,179.4206632517,178.1522816592,178.2544331968,103399711,SPY
2015-05-04 00:00:00+00:00,179.8888577992,180.4847417688,179.7015799802,179.812244146,70927235,SPY
2015-05-05 00:00:00+00:00,177.82880179,180.0080345931,177.6840871116,179.6419915832,113326156,SPY
2015-05-06 00:00:00+00:00,177.0967157702,178.7056024881,176.0070993686,178.390635247,135060151,SPY
2015-05-07 00:00:00+00:00,177.8032639056,178.2374079406,176.654059107,176.9945642325,88244940,SPY
2015-05-08 00:00:00+00:00,180.1442366433,180.3485397186,179.4291758798,179.5143021612,155877260,SPY
2015-05-11 00:00:00+00:00,179.2844612015,180.374077603,179.2078475482,180.1016735026,75708065,SPY
2015-05-12 00:00:00+00:00,178.7481656288,179.3014864577,177.5904482021,178.4331983877,119727592,SPY
2015-05-13 00:00:00+00:00,178.7822161414,179.8037315178,178.5438625535,179.1652844075,94667943,SPY
2015-05-14 00:00:00+00:00,180.6464817034,180.7401206129,179.5398400456,179.8207567741,95934006,SPY
2015-05-15 00:00:00+00:00,180.8422721506,180.9869868289,180.3485397186,180.8422721506,76510099,SPY
2015-05-18 00:00:00+00:00,181.4041056077,181.6594844518,180.6039185628,180.6720195879,74549685,SPY
2015-05-19 00:00:00+00:00,181.3445172107,181.8041991301,181.055087854,181.5232824016,72114610,SPY
2015-05-20 00:00:00+00:00,181.2168277886,181.982964321,180.8933479194,181.4466687484,76857530,SPY
2015-05-21 00:00:00+00:00,181.7446107332,181.9574264366,180.9018605476,181.0721131103,64764585,SPY
2015-05-22 00:00:00+00:00,181.3104666982,181.7786612457,181.2423656731,181.3530298388,57433495,SPY
2015-05-26 00:00:00+00:00,179.3610748547,181.2423656731,178.9354434478,180.808221638,124308584,SPY
2015-05-27 00:00:00+00:00,181.0636004822,181.30195407,179.4121506235,179.8292694022,93213981,SPY
2015-05-28 00:00:00+00:00,180.8592974069,180.9699615727,180.1527492715,180.7486332411,74974560,SPY
2015-05-29 00:00:00+00:00,179.7356304927,180.8337595225,179.4632263923,180.7911963818,124919611,SPY
2015-06-01 00:00:00+00:00,180.1016735026,180.7571458692,179.2929738296,180.4166407437,93338750,SPY
2015-06-02 00:00:00+00:00,179.9229083118,180.6294564472,178.9950318448,179.6334789551,91531012,SPY
2015-06-03 00:00:00+00:00,180.3996154875,181.0380625978,179.8973704273,180.4677165126,87820909,SPY
2015-06-04 00:00:00+00:00,178.8758550509,180.3485397186,178.5523751816,179.6760420958,151882820,SPY
2015-06-05 00:00:00+00:00,178.5694004379,179.258923317,177.8969028151,178.7226277444,121704676,SPY
2015-06-08 00:00:00+00:00,177.4201956394,178.6119635786,177.394657755,178.4587362721,89063330,SPY
2015-06-09 00:00:00+00:00,177.4457335238,177.9990543527,176.7987737853,177.4457335238,105034690,SPY
2015-06-10 00:00:00+00:00,179.5824031863,179.9654714524,178.1693069155,178.2288953124,134551285,SPY
2015-06-11 00:00:00+00:00,180.1697745277,180.5443301658,179.7867062616,180.0250598494,73876447,SPY
2015-06-12 00:00:00+00:00,178.7056024881,180.0250598494,178.4927867847,179.3099990859,135382369,SPY
2015-06-15 00:00:00+00:00,177.9990543527,178.2969963375,176.8839000667,177.6074734584,124384184,SPY
2015-06-16 00:00:00+00:00,178.9780065885,179.0631328699,177.6755744835,177.8543396744,85308227,SPY
2015-06-17 00:00:00+00:00,179.2674359452,179.8888577992,178.2203826843,179.2674359452,126708635,SPY
2015-06-18 00:00:00+00:00,181.0721131103,181.608408683,179.3014864577,179.8803451711,165867949,SPY
2015-06-19 00:00:00+00:00,180.3315740508,180.9645865492,179.9466340179,180.8875985426,130478689,SPY
2015-06-22 00:00:00+00:00,181.2554301296,181.8542257362,181.0415745558,181.2725385755,70696027,SPY
2015-06-23 00:00:00+00:00,181.3922976968,181.7259123919,180.9816949951,181.4692857034,68476797,SPY
2015-06-24 00:00:00+00:00,180.0749473622,181.4949483722,180.0407304704,181.1100083394,92307318,SPY
2015-06-25 00:00:00+00:00,179.4932602015,180.7079598606,179.4419348637,180.5796465164,97107361,SPY
2015-06-26 00:00:00+00:00,179.5531397621,180.1348269229,178.9201272637,179.8867544572,104174840,SPY
2015-06-29 00:00:00+00:00,175.7636189944,179.4932602015,175.6438598731,177.970608516,202621332,SPY
2015-06-30 00:00:00+00:00,176.1228963584,177.3461502405,175.6010887583,177.2948249028,182925106,SPY
2015-07-01 00:00:00+00:00,177.5600058143,177.9535000701,176.6960292962,177.6968733815,135979873,SPY
2015-07-02 00:00:00+00:00,177.3461502405,178.1588014209,176.90988487,177.9877169619,104373652,SPY
2015-07-06 00:00:00+00:00,176.7901257486,177.6284395979,175.8149443321,176.020245683,117975369,SPY
2015-07-07 00:00:00+00:00,177.9363916242,178.0732591914,174.6002446729,177.0381982142,173820249,SPY
2015-07-08 00:00:00+00:00,174.9595220369,176.8671137552,174.7200037943,176.5762701748,164020059,SPY
2015-07-09 00:00:00+00:00,175.1904860566,177.3718129094,175.1648233878,177.1066319979,144113107,SPY
2015-07-10 00:00:00+00:00,177.4830178077,177.9107289553,175.3187994009,177.3204875717,129456890,SPY
2015-07-13 00:00:00+00:00,179.4333806408,179.5531397621,178.7319343587,178.7747054735,106069400,SPY
2015-07-14 00:00:00+00:00,180.2545860442,180.5368754016,179.3392841883,179.399163749,81709575,SPY
2015-07-15 00:00:00+00:00,180.1775980376,180.7336225295,179.6728988834,180.2631402671,97914141,SPY
2015-07-16 00:00:00+00:00,181.5804906017,181.6061532706,180.9902492181,181.2383216837,106683266,SPY
2015-07-17 00:00:00+00:00,181.7515750608,181.8200088444,181.178442123,181.5975990476,89029973,SPY
2015-07-20 00:00:00+00:00,181.8798884051,182.3589248904,181.529165264,181.9910933034,70446821,SPY
2015-07-21 00:00:00+00:00,181.1442252312,181.9825390805,180.827718982,181.717358169,77965048,SPY
2015-07-22 00:00:00+00:00,180.7421767524,181.1527794541,180.4000078344,180.4342247262,88667920,SPY
2015-07-23 00:00:00+00:00,179.758441113,181.0501287787,179.4248264178,180.9474781033,90509128,SPY
2015-07-24 00:00:00+00:00,177.8765120635,179.9551882409,177.5856684832,179.8953086802,117754979,SPY
2015-07-27 00:00:00+00:00,176.8500053093,177.9278374012,176.4394026076,177.9278374012,132361082,SPY
2015-07-28 00:00:00+00:00,179.048440608,179.210970844,176.901330647,177.7481987193,123544845,SPY
2015-07-29 00:00:00+00:00,180.2973571589,180.5283211786,179.048440608,179.1938623981,105791255,SPY
2015-07-30 00:00:00+00:00,180.3401282737,180.5112127327,179.1425370604,179.7755495589,91304374,SPY
2015-07-31 00:00:00+00:00,180.0236220245,180.8790443197,179.7755495589,180.8533816508,103266857,SPY
2015-08-03 00:00:00+00:00,179.4077179719,180.0920558081,178.4838618931,180.0321762474,113965728,SPY
2015-08-04 00:00:00+00:00,179.0569948309,179.8525375654,178.6121752374,179.3820553031,81820823,SPY
2015-08-05 00:00:00+00:00,179.7242242212,180.7592851984,179.4077179719,180.0236220245,85786817,SPY
2015-08-06 00:00:00+00:00,178.2272352046,179.9979593556,177.6284395979,179.8867544572,116030803,SPY
2015-08-07 00:00:00+00:00,177.8594036176,178.2186809816,176.9612102077,178.0647049685,117857956,SPY
2015-08-10 00:00:00+00:00,180.1775980376,180.2118149294,179.0227779391,179.0227779391,80270676,SPY
2015-08-11 00:00:00+00:00,178.4924161161,179.1853081752,177.7225360504,178.7575970276,126081377,SPY
2015-08-12 00:00:00+00:00,178.7148259128,178.9030188178,175.6695225419,177.1665115585,172123672,SPY
2015-08-13 00:00:00+00:00,178.5266330079,179.2537419588,177.9363916242,178.5522956767,89383253,SPY
2015-08-14 00:00:00+00:00,179.0912117227,179.219525067,178.150247198,178.2956689882,72786528,SPY
2015-08-17 00:00:00+00:00,180.117718477,180.1433811458,178.0647049685,178.5351872308,79072643,SPY
2015-08-18 00:00:00+00:00,179.578802431,180.2203691524,179.3820553031,179.8610917884,71692678,SPY
2015-08-19 00:00:00+00:00,178.1673556439,179.6472362146,177.3718129094,178.860247703,172864412,SPY
2015-08-20 00:00:00+00:00,174.5147024434,178.1759098669,174.4206059909,176.6532581814,194327884,SPY
2015-08-21 00:00:00+00:00,169.0571082,174.4548228827,168.9630117476,172.5643396104,346588469,SPY
2015-08-24 00:00:00+00:00,162.1025249401,168.9287914341,156.0290215116,160.3831304038,507244300,SPY
2015-08-25 00:00:00+00:00,160.16071633,167.1922875965,159.8955354185,167.1751791506,369833071,SPY
2015-08-26 00:00:00+00:00,166.5336124292,166.6277088817,161.1358977465,164.3095144617,339256986,SPY
2015-08-27 00:00:00+00:00,170.3659043117,170.5883141084,166.9869862457,168.5353006,274143906,SPY
2015-08-28 00:00:00+00:00,170.4343380953,170.9475914724,169.3051806656,169.8013255969,160414352,SPY
2015-08-31 00:00:00+00:00,168.9801201935,170.3402416428,168.526746377,169.4677109017,163298816,SPY
2015-09-01 00:00:00+00:00,164.0443335502,166.6106004358,163.1546943632,165.1991536487,256000392,SPY
2015-09-02 00:00:00+00:00,167.1580707047,167.2008418195,164.6003580421,166.4822870915,160269331,SPY
2015-09-03 00:00:00+00:00,167.3633720555,169.416385564,166.7731306719,167.8851796556,152087836,SPY
2015-09-04 00:00:00+00:00,164.7457798322,165.8321661471,163.9074659829,164.968189629,207080961,SPY
2015-09-08 00:00:00+00:00,168.9116864099,169.0399997541,166.9527693539,167.6114445212,116025739,SPY
2015-09-09 00:00:00+00:00,166.6020462128,170.6310852232,166.2513230718,170.5027718789,149347735,SPY
2015-09-10 00:00:00+00:00,167.5344565146,168.706385059,166.1657808423,166.4309617538,158611063,SPY
2015-09-11 00:00:00+00:00,168.2957823573,168.3642161409,166.4052990849,167.1324080358,119691212,SPY
2015-09-14 00:00:00+00:00,167.645661413,168.526746377,167.1751791506,168.4754210393,79451983,SPY
2015-09-15 00:00:00+00:00,169.7585544821,170.2204825215,167.6285529671,168.1845774589,113806176,SPY
2015-09-16 00:00:00+00:00,171.204218161,171.4351821807,169.7243375903,170.0750607313,99581557,SPY
2015-09-17 00:00:00+00:00,170.8278323511,173.5566294728,170.4685549871,171.1015674856,276046618,SPY
2015-09-18 00:00:00+00:00,167.9993186525,170.8543439285,167.6553397035,168.3003002328,223657456,SPY
2015-09-21 00:00:00+00:00,168.9280618146,169.9943965562,167.8703265466,168.9280618146,105726209,SPY
2015-09-22 00:00:00+00:00,166.7437954889,167.2253660174,165.59146601,166.7265965415,153890876,SPY
2015-09-23 00:00:00+00:00,166.4858112772,167.4059549656,165.8924475903,166.9243844371,92790620,SPY
2015-09-24 00:00:00+00:00,165.9096465378,166.3568191714,163.8715712654,165.2388875874,159378840,SPY
2015-09-25 00:00:00+00:00,165.8580496954,167.6897375984,164.9465054808,167.3801565444,155054777,SPY
2015-09-28 00:00:00+00:00,161.5927107288,165.032500218,161.3605249383,164.9207070596,178515871,SPY
2015-09-29 00:00:00+00:00,161.7389017821,163.1664144201,160.749962304,161.9022917829,159045572,SPY
2015-09-30 00:00:00+00:00,164.7573170589,164.9637044282,162.9084302085,163.7081812647,163452044,SPY
